year,carrier,salida,llegada,dif
2013,WN,2013-03-31T18:00:00Z,2022-05-23T18:55:00Z,4809655
2013,MQ,2013-03-31T19:00:00Z,2022-05-23T19:20:00Z,4809620
2013,AA,2013-03-31T19:00:00Z,2022-05-23T19:30:00Z,4809630
2013,UA,2013-03-31T17:00:00Z,2022-05-23T17:00:00Z,4809600
2013,UA,2013-03-31T18:00:00Z,2022-05-23T18:20:00Z,4809620
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:29:00Z,4809629
2013,DL,2013-03-31T19:00:00Z,2022-05-23T19:26:00Z,4809626
2013,EV,2013-03-31T19:00:00Z,2022-05-23T19:35:00Z,4809635
2013,EV,2013-03-31T19:00:00Z,2022-05-23T19:30:00Z,4809630
2013,EV,2013-03-31T19:00:00Z,2022-05-23T19:30:00Z,4809630
2013,DL,2013-03-31T19:00:00Z,2022-05-23T19:33:00Z,4809633
2013,MQ,2013-03-31T19:00:00Z,2022-05-23T19:20:00Z,4809620
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:35:00Z,4809635
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:30:00Z,4809630
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:22:00Z,4809622
2013,DL,2013-03-31T19:00:00Z,2022-05-23T19:45:00Z,4809645
2013,EV,2013-03-31T19:00:00Z,2022-05-23T19:36:00Z,4809636
2013,EV,2013-03-31T19:00:00Z,2022-05-23T19:35:00Z,4809635
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:40:00Z,4809640
2013,DL,2013-03-31T19:00:00Z,2022-05-23T19:45:00Z,4809645
2013,US,2013-03-31T19:00:00Z,2022-05-23T19:45:00Z,4809645
2013,FL,2013-03-31T19:00:00Z,2022-05-23T19:40:00Z,4809640
2013,DL,2013-03-31T19:00:00Z,2022-05-23T19:40:00Z,4809640
2013,9E,2013-03-31T19:00:00Z,2022-05-23T19:45:00Z,4809645
2013,MQ,2013-03-31T19:00:00Z,2022-05-23T19:50:00Z,4809650
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:50:00Z,4809650
2013,UA,2013-03-31T17:00:00Z,2022-05-23T17:08:00Z,4809608
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:30:00Z,4809630
2013,FL,2013-03-31T19:00:00Z,2022-05-23T19:25:00Z,4809625
2013,MQ,2013-03-31T19:00:00Z,2022-05-23T19:50:00Z,4809650
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:46:00Z,4809646
2013,9E,2013-03-31T19:00:00Z,2022-05-23T19:50:00Z,4809650
2013,B6,2013-03-31T18:00:00Z,2022-05-23T18:30:00Z,4809630
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:30:00Z,4809630
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:55:00Z,4809655
2013,9E,2013-03-31T19:00:00Z,2022-05-23T19:59:00Z,4809659
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:00:00Z,4809600
2013,US,2013-03-31T20:00:00Z,2022-05-23T20:00:00Z,4809600
2013,DL,2013-03-31T19:00:00Z,2022-05-23T19:50:00Z,4809650
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:51:00Z,4809651
2013,EV,2013-03-31T18:00:00Z,2022-05-23T18:59:00Z,4809659
2013,AA,2013-03-31T19:00:00Z,2022-05-23T19:55:00Z,4809655
2013,EV,2013-03-31T19:00:00Z,2022-05-23T19:54:00Z,4809654
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:55:00Z,4809655
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:57:00Z,4809657
2013,9E,2013-03-31T20:00:00Z,2022-05-23T20:05:00Z,4809605
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:59:00Z,4809659
2013,DL,2013-03-31T19:00:00Z,2022-05-23T19:59:00Z,4809659
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:00:00Z,4809600
2013,MQ,2013-03-31T20:00:00Z,2022-05-23T20:00:00Z,4809600
2013,UA,2013-03-31T19:00:00Z,2022-05-23T19:59:00Z,4809659
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:57:00Z,4809657
2013,9E,2013-03-31T20:00:00Z,2022-05-23T20:00:00Z,4809600
2013,AA,2013-03-31T19:00:00Z,2022-05-23T19:55:00Z,4809655
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:10:00Z,4809610
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:59:00Z,4809659
2013,US,2013-03-31T20:00:00Z,2022-05-23T20:00:00Z,4809600
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:10:00Z,4809610
2013,MQ,2013-03-31T20:00:00Z,2022-05-23T20:10:00Z,4809610
2013,MQ,2013-03-31T19:00:00Z,2022-05-23T19:45:00Z,4809645
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:00:00Z,4809600
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:12:00Z,4809612
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:05:00Z,4809605
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:08:00Z,4809608
2013,MQ,2013-03-31T20:00:00Z,2022-05-23T20:10:00Z,4809610
2013,B6,2013-03-31T20:00:00Z,2022-05-23T20:20:00Z,4809620
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:06:00Z,4809606
2013,B6,2013-03-31T19:00:00Z,2022-05-23T19:59:00Z,4809659
2013,US,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,MQ,2013-03-31T20:00:00Z,2022-05-23T20:25:00Z,4809625
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:01:00Z,4809601
2013,AA,2013-03-31T19:00:00Z,2022-05-23T19:50:00Z,4809650
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:21:00Z,4809621
2013,B6,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:29:00Z,4809629
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:29:00Z,4809629
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,9E,2013-03-31T20:00:00Z,2022-05-23T20:35:00Z,4809635
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,9E,2013-03-31T20:00:00Z,2022-05-23T20:35:00Z,4809635
2013,MQ,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:29:00Z,4809629
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:35:00Z,4809635
2013,WN,2013-03-31T20:00:00Z,2022-05-23T20:35:00Z,4809635
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:40:00Z,4809640
2013,MQ,2013-03-31T20:00:00Z,2022-05-23T20:15:00Z,4809615
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,MQ,2013-03-31T20:00:00Z,2022-05-23T20:10:00Z,4809610
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:48:00Z,4809648
2013,B6,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:42:00Z,4809642
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:50:00Z,4809650
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:29:00Z,4809629
2013,EV,2013-03-31T19:00:00Z,2022-05-23T19:56:00Z,4809656
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:55:00Z,4809655
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:55:00Z,4809655
2013,9E,2013-03-31T20:00:00Z,2022-05-23T20:35:00Z,4809635
2013,US,2013-03-31T20:00:00Z,2022-05-23T20:59:00Z,4809659
2013,MQ,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,AA,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,US,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:25:00Z,4809625
2013,9E,2013-03-31T20:00:00Z,2022-05-23T20:57:00Z,4809657
2013,AA,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,UA,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,WN,2013-03-31T20:00:00Z,2022-05-23T20:55:00Z,4809655
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:40:00Z,4809640
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:45:00Z,4809645
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:04:00Z,4809604
2013,UA,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,US,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:10:00Z,4809610
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:10:00Z,4809610
2013,MQ,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:10:00Z,4809610
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:08:00Z,4809608
2013,MQ,2013-03-31T21:00:00Z,2022-05-23T21:20:00Z,4809620
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:15:00Z,4809615
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:20:00Z,4809620
2013,UA,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:03:00Z,4809603
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,AA,2013-03-31T21:00:00Z,2022-05-23T21:10:00Z,4809610
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:20:00Z,4809620
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:05:00Z,4809605
2013,AA,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,UA,2013-03-31T20:00:00Z,2022-05-23T20:56:00Z,4809656
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:29:00Z,4809629
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:22:00Z,4809622
2013,MQ,2013-03-31T21:00:00Z,2022-05-23T21:25:00Z,4809625
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:30:00Z,4809630
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:20:00Z,4809620
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:30:00Z,4809630
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:35:00Z,4809635
2013,FL,2013-03-31T21:00:00Z,2022-05-23T21:30:00Z,4809630
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:30:00Z,4809630
2013,9E,2013-03-31T20:00:00Z,2022-05-23T20:43:00Z,4809643
2013,DL,2013-03-31T20:00:00Z,2022-05-23T20:30:00Z,4809630
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:30:00Z,4809630
2013,AA,2013-03-31T21:00:00Z,2022-05-23T21:40:00Z,4809640
2013,MQ,2013-03-31T21:00:00Z,2022-05-23T21:35:00Z,4809635
2013,B6,2013-03-31T20:00:00Z,2022-05-23T20:59:00Z,4809659
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:37:00Z,4809637
2013,B6,2013-03-31T21:00:00Z,2022-05-23T21:40:00Z,4809640
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:05:00Z,4809605
2013,US,2013-03-31T21:00:00Z,2022-05-23T21:35:00Z,4809635
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:40:00Z,4809640
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:31:00Z,4809631
2013,UA,2013-03-31T21:00:00Z,2022-05-23T21:39:00Z,4809639
2013,UA,2013-03-31T21:00:00Z,2022-05-23T21:44:00Z,4809644
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:45:00Z,4809645
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:45:00Z,4809645
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:45:00Z,4809645
2013,AA,2013-03-31T21:00:00Z,2022-05-23T21:50:00Z,4809650
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:55:00Z,4809655
2013,DL,2013-03-31T21:00:00Z,2022-05-23T21:55:00Z,4809655
2013,WN,2013-03-31T21:00:00Z,2022-05-23T21:50:00Z,4809650
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:30:00Z,4809630
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,US,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,EV,2013-03-31T22:00:00Z,2022-05-23T22:03:00Z,4809603
2013,MQ,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:43:00Z,4809643
2013,MQ,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,US,2013-03-31T22:00:00Z,2022-05-23T22:05:00Z,4809605
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,AA,2013-03-31T21:00:00Z,2022-05-23T21:45:00Z,4809645
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:03:00Z,4809603
2013,MQ,2013-03-31T22:00:00Z,2022-05-23T22:05:00Z,4809605
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,EV,2013-03-31T18:00:00Z,2022-05-23T18:26:00Z,4809626
2013,EV,2013-03-31T21:00:00Z,2022-05-23T21:59:00Z,4809659
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:05:00Z,4809605
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:10:00Z,4809610
2013,VX,2013-03-31T21:00:00Z,2022-05-23T21:55:00Z,4809655
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:04:00Z,4809604
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:15:00Z,4809615
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:13:00Z,4809613
2013,EV,2013-03-31T22:00:00Z,2022-05-23T22:10:00Z,4809610
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:04:00Z,4809604
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:15:00Z,4809615
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:20:00Z,4809620
2013,WN,2013-03-31T22:00:00Z,2022-05-23T22:15:00Z,4809615
2013,MQ,2013-03-31T22:00:00Z,2022-05-23T22:20:00Z,4809620
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:20:00Z,4809620
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:20:00Z,4809620
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:15:00Z,4809615
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:25:00Z,4809625
2013,MQ,2013-03-31T22:00:00Z,2022-05-23T22:25:00Z,4809625
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:23:00Z,4809623
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:25:00Z,4809625
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:25:00Z,4809625
2013,9E,2013-03-31T21:00:00Z,2022-05-23T21:45:00Z,4809645
2013,EV,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:38:00Z,4809638
2013,EV,2013-03-31T22:00:00Z,2022-05-23T22:29:00Z,4809629
2013,US,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:35:00Z,4809635
2013,F9,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,EV,2013-03-31T22:00:00Z,2022-05-23T22:29:00Z,4809629
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:35:00Z,4809635
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:30:00Z,4809630
2013,FL,2013-03-31T22:00:00Z,2022-05-23T22:38:00Z,4809638
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:40:00Z,4809640
2013,WN,2013-03-31T22:00:00Z,2022-05-23T22:40:00Z,4809640
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:40:00Z,4809640
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:29:00Z,4809629
2013,MQ,2013-03-31T22:00:00Z,2022-05-23T22:45:00Z,4809645
2013,WN,2013-03-31T22:00:00Z,2022-05-23T22:40:00Z,4809640
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:45:00Z,4809645
2013,EV,2013-03-31T22:00:00Z,2022-05-23T22:59:00Z,4809659
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:35:00Z,4809635
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:50:00Z,4809650
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:50:00Z,4809650
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:55:00Z,4809655
2013,US,2013-03-31T23:00:00Z,2022-05-23T23:00:00Z,4809600
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:05:00Z,4809605
2013,US,2013-03-31T23:00:00Z,2022-05-23T23:00:00Z,4809600
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:00:00Z,4809600
2013,AA,2013-03-31T22:00:00Z,2022-05-23T22:45:00Z,4809645
2013,B6,2013-03-31T23:00:00Z,2022-05-23T23:04:00Z,4809604
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:01:00Z,4809601
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:10:00Z,4809610
2013,WN,2013-03-31T23:00:00Z,2022-05-23T23:00:00Z,4809600
2013,MQ,2013-03-31T23:00:00Z,2022-05-23T23:10:00Z,4809610
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:10:00Z,4809610
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:00:00Z,4809600
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:15:00Z,4809615
2013,AA,2013-03-31T23:00:00Z,2022-05-23T23:10:00Z,4809610
2013,AS,2013-03-31T23:00:00Z,2022-05-23T23:20:00Z,4809620
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:15:00Z,4809615
2013,B6,2013-03-31T23:00:00Z,2022-05-23T23:19:00Z,4809619
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:15:00Z,4809615
2013,AA,2013-03-31T23:00:00Z,2022-05-23T23:20:00Z,4809620
2013,MQ,2013-03-31T23:00:00Z,2022-05-23T23:30:00Z,4809630
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:29:00Z,4809629
2013,US,2013-03-31T23:00:00Z,2022-05-23T23:29:00Z,4809629
2013,AA,2013-03-31T23:00:00Z,2022-05-23T23:20:00Z,4809620
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:59:00Z,4809659
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:25:00Z,4809625
2013,B6,2013-03-31T23:00:00Z,2022-05-23T23:30:00Z,4809630
2013,US,2013-03-31T23:00:00Z,2022-05-23T23:29:00Z,4809629
2013,EV,2013-03-31T23:00:00Z,2022-05-23T23:29:00Z,4809629
2013,DL,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,EV,2013-03-31T23:00:00Z,2022-05-23T23:30:00Z,4809630
2013,EV,2013-03-31T23:00:00Z,2022-05-23T23:29:00Z,4809629
2013,AA,2013-03-31T23:00:00Z,2022-05-23T23:30:00Z,4809630
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:24:00Z,4809624
2013,EV,2013-03-31T20:00:00Z,2022-05-23T20:42:00Z,4809642
2013,MQ,2013-03-31T23:00:00Z,2022-05-23T23:35:00Z,4809635
2013,MQ,2013-03-31T22:00:00Z,2022-05-23T22:59:00Z,4809659
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:29:00Z,4809629
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:29:00Z,4809629
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:35:00Z,4809635
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:35:00Z,4809635
2013,MQ,2013-03-31T23:00:00Z,2022-05-23T23:40:00Z,4809640
2013,WN,2013-03-31T23:00:00Z,2022-05-23T23:30:00Z,4809630
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:35:00Z,4809635
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:40:00Z,4809640
2013,EV,2013-03-31T22:00:00Z,2022-05-23T22:25:00Z,4809625
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:25:00Z,4809625
2013,AA,2013-03-31T23:00:00Z,2022-05-23T23:50:00Z,4809650
2013,WN,2013-03-31T23:00:00Z,2022-05-23T23:20:00Z,4809620
2013,B6,2013-03-31T23:00:00Z,2022-05-23T23:45:00Z,4809645
2013,VX,2013-03-31T21:00:00Z,2022-05-23T21:30:00Z,4809630
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:45:00Z,4809645
2013,MQ,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:56:00Z,4809656
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:50:00Z,4809650
2013,B6,2013-03-31T23:00:00Z,2022-05-23T23:05:00Z,4809605
2013,US,2013-04-01T00:00:00Z,2022-05-24T00:00:00Z,4809600
2013,9E,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,B6,2013-03-31T23:00:00Z,2022-05-23T23:59:00Z,4809659
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:00:00Z,4809600
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,9E,2013-04-01T00:00:00Z,2022-05-24T00:00:00Z,4809600
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:00:00Z,4809600
2013,9E,2013-04-01T00:00:00Z,2022-05-24T00:00:00Z,4809600
2013,US,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,DL,2013-03-31T23:00:00Z,2022-05-23T23:57:00Z,4809657
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:00:00Z,4809600
2013,EV,2013-04-01T00:00:00Z,2022-05-24T00:01:00Z,4809601
2013,MQ,2013-04-01T00:00:00Z,2022-05-24T00:10:00Z,4809610
2013,AA,2013-04-01T00:00:00Z,2022-05-24T00:05:00Z,4809605
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:45:00Z,4809645
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:54:00Z,4809654
2013,UA,2013-03-31T22:00:00Z,2022-05-23T22:25:00Z,4809625
2013,YV,2013-03-31T21:00:00Z,2022-05-23T21:00:00Z,4809600
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:10:00Z,4809610
2013,AA,2013-04-01T00:00:00Z,2022-05-24T00:10:00Z,4809610
2013,B6,2013-04-01T00:00:00Z,2022-05-24T00:15:00Z,4809615
2013,EV,2013-04-01T00:00:00Z,2022-05-24T00:06:00Z,4809606
2013,UA,2013-04-01T00:00:00Z,2022-05-24T00:04:00Z,4809604
2013,9E,2013-04-01T00:00:00Z,2022-05-24T00:25:00Z,4809625
2013,UA,2013-04-01T00:00:00Z,2022-05-24T00:10:00Z,4809610
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:55:00Z,4809655
2013,UA,2013-04-01T00:00:00Z,2022-05-24T00:08:00Z,4809608
2013,9E,2013-04-01T00:00:00Z,2022-05-24T00:15:00Z,4809615
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:15:00Z,4809615
2013,B6,2013-04-01T00:00:00Z,2022-05-24T00:15:00Z,4809615
2013,B6,2013-03-31T22:00:00Z,2022-05-23T22:00:00Z,4809600
2013,9E,2013-04-01T00:00:00Z,2022-05-24T00:25:00Z,4809625
2013,EV,2013-04-01T00:00:00Z,2022-05-24T00:33:00Z,4809633
2013,FL,2013-03-31T23:00:00Z,2022-05-23T23:59:00Z,4809659
2013,9E,2013-04-01T00:00:00Z,2022-05-24T00:25:00Z,4809625
2013,AA,2013-04-01T00:00:00Z,2022-05-24T00:20:00Z,4809620
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:25:00Z,4809625
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:25:00Z,4809625
2013,UA,2013-04-01T00:00:00Z,2022-05-24T00:17:00Z,4809617
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:29:00Z,4809629
2013,EV,2013-04-01T00:00:00Z,2022-05-24T00:36:00Z,4809636
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:29:00Z,4809629
2013,EV,2013-04-01T00:00:00Z,2022-05-24T00:33:00Z,4809633
2013,B6,2013-04-01T00:00:00Z,2022-05-24T00:30:00Z,4809630
2013,UA,2013-03-31T23:00:00Z,2022-05-23T23:38:00Z,4809638
2013,B6,2013-03-31T23:00:00Z,2022-05-23T23:07:00Z,4809607
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:35:00Z,4809635
2013,DL,2013-04-01T00:00:00Z,2022-05-24T00:35:00Z,4809635
2013,MQ,2013-04-01T00:00:00Z,2022-05-24T00:40:00Z,4809640
